trial,k,members,weights,ndcg5,recall1,recall5,mean_booked_rank,n_queries,n_booked
104,8,"A1,A2,A6,C6,E7,E9,F1,F13","0.0235,0.0822,0.4934,0.0581,0.2473,0.0479,0.0256,0.0220",0.4230930187396369,0.25430531231757153,0.6431698774080561,5.936004086398132,19979,13704
121,4,"E3,E4,F2,H2","0.5664,0.1072,0.3121,0.0142",0.4230825147685445,0.2530647985989492,0.6440455341506129,5.935201401050788,19979,13704
81,5,"D11,E4,F1,F13,H2","0.5577,0.1581,0.0938,0.0231,0.1673",0.42308006645310414,0.2549620548744892,0.6414185639229422,5.936514886164623,19979,13704
467,3,"A13,A6,E1","0.0801,0.3142,0.6056",0.4230787772643889,0.2548161120840631,0.6428050204319906,5.937317571511968,19979,13704
71,4,"B1,C9,D11,I6","0.0515,0.6786,0.1099,0.1600",0.4230734555986697,0.25153239929947463,0.6408347927612376,5.954465849387041,19979,13704
313,5,"A5,B6,C9,E7,I6","0.0323,0.0672,0.1901,0.4389,0.2716",0.42306522049751866,0.25357559836544075,0.6425861062463515,5.91958552247519,19979,13704
18,5,"B1,B3,E1,E9,F2","0.0500,0.2345,0.0558,0.0257,0.6340",0.4230514142583241,0.25459719789842383,0.6422942206654991,5.938849970811442,19979,13704
358,5,"C11,C6,D11,E9,F2","0.3476,0.0397,0.3404,0.0087,0.2636",0.4230497508012232,0.25459719789842383,0.6436806771745476,5.9318447168709865,19979,13704
237,8,"A13,A6,B9,E3,E7,F1,H2,I1","0.5077,0.0177,0.0059,0.1541,0.1108,0.0021,0.0381,0.1638",0.42304973133387724,0.2548161120840631,0.6405429071803853,5.927247518972563,19979,13704
309,3,"C8,D14,F8","0.3426,0.1414,0.5160",0.42304101411614464,0.25357559836544075,0.6431698774080561,5.9306771745475775,19979,13704
418,4,"B6,C9,E1,F1","0.3028,0.1200,0.0904,0.4868",0.4230276432391603,0.2542323409223584,0.6411266783420899,5.928342089900759,19979,13704
44,3,"A1,D4,E1","0.1095,0.4618,0.4287",0.42301678559493205,0.25445125510799765,0.6393753648569761,5.931479859894921,19979,13704
35,10,"A5,B10,D11,D14,E1,E10,E9,F1,F8,I3","0.2958,0.0513,0.0947,0.1447,0.3284,0.0358,0.0020,0.0085,0.0213,0.0174",0.4230116985359861,0.2530647985989492,0.6420753064798599,5.933523058960887,19979,13704
372,4,"A6,B6,C9,E9","0.2894,0.1534,0.1268,0.4304",0.4230078724479717,0.25445125510799765,0.6416374781085814,5.925131348511384,19979,13704
276,4,"C9,F2,I1,I3","0.4900,0.0017,0.0296,0.4788",0.42300112807465107,0.2546701692936369,0.6420753064798599,5.929436660828955,19979,13704
475,6,"A1,A2,E10,F1,F13,I3","0.1165,0.0819,0.3375,0.4125,0.0408,0.0108",0.42297662829091986,0.25488908347927614,0.6411996497373029,5.928998832457677,19979,13704
116,7,"A2,A6,B1,B3,E4,F1,F2","0.0427,0.0282,0.5334,0.0747,0.1085,0.2034,0.0091",0.4229660751047166,0.25547285464098074,0.6416374781085814,5.925496205487449,19979,13704
16,4,"D4,F8,H2,I6","0.1026,0.6144,0.1195,0.1636",0.42296579805703005,0.2529188558085231,0.6420753064798599,5.93950671336836,19979,13704
417,4,"B10,C8,D11,I6","0.6168,0.2294,0.0922,0.0616",0.42296231892194114,0.25226211325160536,0.6431698774080561,5.938266199649737,19979,13704
257,9,"A13,B6,B9,D4,E4,F1,F2,H2,I6","0.0022,0.0133,0.2807,0.0164,0.3449,0.1378,0.0422,0.1494,0.0133",0.42294948834244755,0.25379451255108,0.6434617629889083,5.937025685931115,19979,13704
10,7,"A11,A2,A5,C11,C8,D14,F2","0.0225,0.2385,0.0260,0.0616,0.0654,0.2978,0.2883",0.4229492370386072,0.25561879743140686,0.6413455925277292,5.92148277875073,19979,13704
167,10,"A1,A11,A5,B10,B6,C9,E10,F13,H2,I3","0.0113,0.0374,0.4634,0.0804,0.2539,0.0282,0.0009,0.0809,0.0278,0.0157",0.4229451686875919,0.2555458260361938,0.6395942790426153,5.9289258610624636,19979,13704
32,6,"A11,D14,E10,E4,E9,I6","0.1275,0.0675,0.1973,0.3997,0.1982,0.0097",0.4229311514905257,0.2539404553415061,0.6415645067133684,5.92527729130181,19979,13704
380,4,"B6,C11,C9,I3","0.5902,0.3362,0.0712,0.0024",0.42290198074270174,0.25357559836544075,0.6406158785755983,5.921190893169878,19979,13704
196,5,"A11,A2,D14,D4,E4","0.1576,0.4309,0.2068,0.0188,0.1860",0.4228721598351466,0.25576474022183304,0.6400321074138937,5.927977232924693,19979,13704
27,6,"B1,B7,E10,E4,F2,H2","0.0327,0.5415,0.0056,0.0224,0.0862,0.3115",0.4228524237552552,0.25430531231757153,0.6399591360186807,5.9330122591943955,19979,13704
170,4,"A6,C11,F13,I3","0.4335,0.1717,0.0729,0.3220",0.42284799591275457,0.2552539404553415,0.6423671920607122,5.945271453590193,19979,13704
357,8,"B7,C6,D4,E1,E4,E7,F2,H2","0.0434,0.0256,0.0209,0.0681,0.5777,0.2491,0.0103,0.0050",0.4228456259273053,0.25445125510799765,0.6406158785755983,5.936879743140689,19979,13704
221,5,"A13,A5,C8,D4,E7","0.6736,0.0593,0.1076,0.0021,0.1574",0.422843360392356,0.25518096906012844,0.6409807355516638,5.935274372446001,19979,13704
148,4,"A11,E3,E6,F1","0.5249,0.0139,0.1112,0.3500",0.42282209419786443,0.25328371278458844,0.6430239346176299,5.94614711033275,19979,13704
406,4,"A13,A6,B3,E10","0.1922,0.6138,0.1845,0.0095",0.42281059887399136,0.25415936952714535,0.6438995913601868,5.948409223584355,19979,13704
127,8,"A11,A5,B10,C8,E10,E3,E9,F1","0.0191,0.0010,0.0070,0.1600,0.0550,0.2054,0.4870,0.0655",0.42279761796909676,0.2523350846468184,0.6437536485697607,5.9437390542907185,19979,13704
66,4,"C6,D4,F13,I3","0.1396,0.7169,0.0537,0.0899",0.4227777642308601,0.25459719789842383,0.6408347927612376,5.9414039696439,19979,13704
113,3,"A2,E7,F1","0.0493,0.2822,0.6685",0.4227374197881473,0.2543782837127846,0.6415645067133684,5.9295096322241685,19979,13704
175,4,"C6,D11,E3,E9","0.6066,0.0207,0.1854,0.1873",0.4227128260004348,0.25313776999416226,0.6427320490367776,5.948482194979568,19979,13704
197,3,"E6,F13,I3","0.5808,0.4141,0.0051",0.42271187433632956,0.2562755399883246,0.6413455925277292,5.937536485697606,19979,13704
497,4,"B1,B7,C8,F2","0.1286,0.5413,0.2219,0.1082",0.422708176376909,0.25182428488032693,0.6410537069468768,5.950671336835961,19979,13704
279,5,"C6,D4,F8,H2,I3","0.0403,0.1671,0.6011,0.1084,0.0831",0.4226921545286529,0.25518096906012844,0.6394483362521891,5.936004086398132,19979,13704
201,4,"B1,E10,F2,F8","0.0098,0.2459,0.6662,0.0781",0.4226797683239494,0.2526269702276708,0.6436806771745476,5.939360770577934,19979,13704
430,4,"A6,B3,B9,I1","0.1083,0.0243,0.1964,0.6710",0.4226615581342711,0.25255399883245766,0.6415645067133684,5.951401050788091,19979,13704
151,4,"B3,D11,D14,I3","0.0519,0.2654,0.1334,0.5493",0.4226461871292662,0.2529188558085231,0.6408347927612376,5.935931115002919,19979,13704
15,5,"B10,B9,E7,F13,H2","0.6110,0.0707,0.0862,0.0559,0.1763",0.422645142235894,0.25255399883245766,0.6420023350846468,5.949430823117338,19979,13704
186,4,"A13,A2,F13,F2","0.1358,0.1809,0.5726,0.1107",0.4226339149939817,0.25547285464098074,0.6406888499708114,5.927831290134267,19979,13704
328,3,"B6,C8,F1","0.3873,0.1067,0.5060",0.42261684826132273,0.25386748394629305,0.640251021599533,5.931552831290134,19979,13704
138,5,"A11,A5,E1,E9,I1","0.3298,0.0030,0.2896,0.1987,0.1789",0.42261381286226357,0.25415936952714535,0.6415645067133684,5.949357851722125,19979,13704
215,6,"A11,A13,C8,E1,E6,I3","0.1045,0.0574,0.6571,0.1093,0.0093,0.0624",0.42260603043815487,0.25488908347927614,0.6416374781085814,5.942425569176883,19979,13704
4,4,"A2,B9,C11,C6","0.5118,0.0318,0.2253,0.2311",0.42259118275312657,0.25240805604203154,0.6418563922942206,5.939725627553999,19979,13704
194,3,"C11,E10,F8","0.3259,0.4884,0.1857",0.4225736604817468,0.2530647985989492,0.6427320490367776,5.934033858727378,19979,13704
405,5,"A2,C8,D11,E6,F13","0.5418,0.1756,0.2119,0.0311,0.0395",0.42255754064539475,0.25299182720373614,0.6423671920607122,5.942571511967309,19979,13704
308,4,"B7,C8,C9,E7","0.1831,0.0993,0.5768,0.1408",0.42255239246374865,0.25474314068884996,0.641272621132516,5.923234092235844,19979,13704
7,3,"B6,D4,I1","0.7586,0.2055,0.0359",0.4225486315063102,0.25459719789842383,0.6395942790426153,5.94235259778167,19979,13704
390,5,"A11,C11,E6,F2,I1","0.1098,0.0040,0.5382,0.1205,0.2275",0.42253169853279504,0.2539404553415061,0.6430239346176299,5.930604203152364,19979,13704
288,3,"A13,A2,C9","0.2511,0.1110,0.6379",0.42253114755192256,0.2548161120840631,0.6403969643899592,5.936295971978984,19979,13704
283,4,"A5,E1,F2,I1","0.0472,0.0672,0.3426,0.5429",0.4225281601784403,0.25357559836544075,0.6427320490367776,5.936368943374197,19979,13704
303,3,"D11,I1,I6","0.0070,0.5022,0.4907",0.42251917947034817,0.2517513134851138,0.6425861062463515,5.933158201984822,19979,13704
84,3,"A5,C6,I3","0.3705,0.5707,0.0589",0.42251063218003565,0.25488908347927614,0.6423671920607122,5.93739054290718,19979,13704
255,3,"D11,D4,E9","0.5186,0.1971,0.2842",0.42247201065206413,0.2529188558085231,0.6414915353181553,5.940893169877408,19979,13704
487,3,"B6,C11,I3","0.6984,0.1874,0.1142",0.42246025405020526,0.25386748394629305,0.639302393461763,5.9298015178050205,19979,13704
131,3,"B6,C11,E4","0.5289,0.2792,0.1918",0.4223869056607313,0.25284588441330996,0.6418563922942206,5.9154261529480445,19979,13704
182,3,"E7,I1,I3","0.4240,0.5630,0.0130",0.422383268505236,0.25532691185055456,0.6398861646234676,5.92907180385289,19979,13704
410,3,"A13,E4,H2","0.3620,0.0253,0.6127",0.42236931265679123,0.25328371278458844,0.6403239929947461,5.941112084063048,19979,13704
265,6,"A5,B3,C6,D14,E1,F2","0.2081,0.0347,0.5352,0.0976,0.0394,0.0850",0.4223315699175607,0.25401342673671923,0.6411996497373029,5.935274372446001,19979,13704
408,6,"A1,A5,E6,E9,F13,I3","0.0589,0.1155,0.0206,0.0360,0.0217,0.7473",0.42231557394427166,0.25518096906012844,0.6409077641564507,5.943520140105079,19979,13704
300,4,"C11,C8,D14,E4","0.5514,0.1160,0.0003,0.3323",0.4222758311450427,0.25342965557501457,0.6418563922942206,5.920826036193812,19979,13704
173,3,"F1,F2,I6","0.3040,0.1090,0.5871",0.42227045458045354,0.2527729130180969,0.6420023350846468,5.951255107997665,19979,13704
483,4,"A6,C8,E9,I1","0.0461,0.2489,0.1383,0.5667",0.4222533925696055,0.2540863981319323,0.6411996497373029,5.938193228254525,19979,13704
260,5,"A2,B1,C11,D4,F8","0.0843,0.7550,0.0189,0.0093,0.1326",0.42221226229647585,0.2511675423234092,0.6385726795096323,5.968549328663164,19979,13704
461,5,"B3,E1,E6,H2,I3","0.0306,0.3001,0.0675,0.5660,0.0358",0.4222047722662887,0.2537215411558669,0.6389375364856976,5.935858143607706,19979,13704
50,3,"A6,D14,F8","0.8472,0.0713,0.0815",0.4221103682803574,0.25459719789842383,0.6413455925277292,5.961908931698774,19979,13704
476,4,"A13,A6,C9,F13","0.1020,0.1049,0.6919,0.1012",0.4221066255567743,0.2551079976649154,0.6415645067133684,5.952130764740222,19979,13704
402,6,"A5,A6,C11,C6,E6,E9","0.1067,0.0525,0.1441,0.6341,0.0509,0.0116",0.422103379922828,0.2535026269702277,0.6410537069468768,5.9312609457092815,19979,13704
352,5,"A6,B9,C6,C8,E6","0.0540,0.0340,0.1459,0.1247,0.6414",0.42208972083143986,0.25211617046117923,0.6410537069468768,5.953152364273205,19979,13704
193,3,"A13,B10,C11","0.0997,0.1776,0.7227",0.422078733381572,0.2535026269702277,0.6407618213660246,5.934909515469935,19979,13704
246,3,"A13,D11,E6","0.0371,0.2679,0.6950",0.42207304101620385,0.25182428488032693,0.6425131348511384,5.953809106830122,19979,13704
188,3,"D4,E1,F1","0.8298,0.0698,0.1004",0.42203765923806785,0.25430531231757153,0.6411266783420899,5.955268534734384,19979,13704
353,4,"A13,C8,E3,I6","0.0030,0.7671,0.1064,0.1235",0.4220003676476739,0.25445125510799765,0.6406158785755983,5.948920023350847,19979,13704
180,3,"C9,E7,I1","0.6823,0.3142,0.0035",0.42196416987563157,0.25445125510799765,0.6392294220665499,5.93950671336836,19979,13704
329,3,"A6,B1,B7","0.0831,0.2650,0.6519",0.4219309826876127,0.2514594279042615,0.6386456509048453,5.977889667250438,19979,13704
191,3,"A1,A2,D4","0.2618,0.6603,0.0779",0.4218759089631947,0.25503502626970226,0.6398131932282545,5.9454903677758315,19979,13704
354,6,"A6,B6,C11,C6,C8,E3","0.1956,0.0107,0.0230,0.6330,0.1190,0.0187",0.4218603021380864,0.2524810274372446,0.6416374781085814,5.929436660828955,19979,13704
302,4,"A1,B3,E3,E9","0.0086,0.9563,0.0117,0.0233",0.4218449069584134,0.25211617046117923,0.641272621132516,5.961398131932283,19979,13704
97,3,"A5,C8,E10","0.3780,0.5573,0.0647",0.42174034069042765,0.2520431990659661,0.6420753064798599,5.944541739638062,19979,13704
460,6,"A1,D14,E9,F13,F2,I3","0.0308,0.6352,0.1118,0.1422,0.0123,0.0677",0.4217399649974669,0.25313776999416226,0.6411266783420899,5.948190309398716,19979,13704
365,4,"A5,B1,B10,F1","0.0352,0.2405,0.6697,0.0546",0.4217391035196525,0.2523350846468184,0.6392294220665499,5.961033274956217,19979,13704
59,3,"D11,F2,I6","0.0439,0.7911,0.1651",0.42173497275268657,0.25226211325160536,0.6403969643899592,5.939433741973146,19979,13704
273,3,"A2,A5,I3","0.0629,0.7219,0.2151",0.42166851608137224,0.2526269702276708,0.6418563922942206,5.959500875656743,19979,13704
140,3,"C11,E1,H2","0.0152,0.6744,0.3104",0.42164577064685094,0.2530647985989492,0.640251021599533,5.938922942206655,19979,13704
153,5,"A13,B6,C11,C6,H2","0.0808,0.1017,0.0200,0.7426,0.0549",0.4216261044096933,0.25299182720373614,0.6410537069468768,5.937463514302394,19979,13704
220,4,"A1,A13,B6,F2","0.0191,0.0358,0.0978,0.8473",0.4214647945270317,0.2529188558085231,0.6414185639229422,5.956873905429072,19979,13704
137,3,"A1,C8,E4","0.0880,0.7219,0.1901",0.4214358241266008,0.2539404553415061,0.6403969643899592,5.9433012259194395,19979,13704
349,5,"A11,A2,A5,A6,C9","0.0510,0.1096,0.7014,0.0546,0.0834",0.42143041052552144,0.25197022767075306,0.6411266783420899,5.964608873321658,19979,13704
318,3,"B3,E9,F1","0.7874,0.1295,0.0831",0.42134300636190963,0.2536485697606538,0.6390105078809106,5.964973730297723,19979,13704
57,3,"A13,C11,D11","0.7326,0.2134,0.0539",0.4212782880711751,0.2527729130180969,0.6392294220665499,5.938120256859311,19979,13704
368,4,"A11,A2,F13,I6","0.0688,0.1540,0.0233,0.7538",0.42126430142921134,0.25518096906012844,0.6378429655575014,5.951692936368944,19979,13704
394,4,"A13,A5,D14,E6","0.0074,0.1231,0.8677,0.0018",0.42115589696327443,0.2524810274372446,0.6392294220665499,5.967819614711034,19979,13704
