trial,k,members,ndcg5,recall1,recall5,mean_booked_rank,n_queries,n_booked
348,5,"B1,B9,C11,E4,F1",0.4248671279262413,0.25459719789842383,0.6443374197314653,5.91082895504962,19979,13704
299,6,"A1,A13,C11,C9,D11,F2",0.42486694288909843,0.25605662580268534,0.6438266199649737,5.9146234676007,19979,13704
186,5,"B3,D11,E4,F8,H2",0.42486497960252506,0.25459719789842383,0.6460887332165791,5.91199649737303,19979,13704
407,10,"B10,B9,C11,C8,C9,D14,D4,E3,F13,I1",0.42486205299252894,0.25430531231757153,0.645067133683596,5.9042615294804435,19979,13704
468,8,"A6,B1,B10,B9,C9,E10,F1,F13",0.424861157696963,0.25342965557501457,0.6455779334500875,5.9186368943374195,19979,13704
347,8,"B3,B6,C11,E10,E9,F2,F8,I3",0.4248558182558156,0.25634851138353765,0.6444833625218914,5.902291301809691,19979,13704
16,9,"A11,A2,A5,A6,B6,B7,F1,F8,H2",0.42485032638277026,0.2545242265032107,0.6446293053123175,5.909807355516637,19979,13704
48,8,"A11,B1,B6,C6,D14,E10,E7,I6",0.42484571712528246,0.25503502626970226,0.6440455341506129,5.901999416228838,19979,13704
147,5,"B10,C6,E6,F8,I6",0.4248437971609426,0.25313776999416226,0.6460887332165791,5.914915353181553,19979,13704
433,5,"A6,B1,C11,E1,E10",0.4248393224134954,0.2551079976649154,0.6447752481027437,5.912142440163456,19979,13704
227,7,"A13,A2,B9,C8,D14,F13,I1",0.42483566053502886,0.25474314068884996,0.6453590192644484,5.904991243432574,19979,13704
472,6,"A1,A13,A6,E4,F1,I3",0.4248301137801382,0.25569176882662,0.6441914769410391,5.914988324576766,19979,13704
125,9,"A1,A2,C9,D4,E10,E4,E6,E7,F2",0.424822281124858,0.2561295971978984,0.6443374197314653,5.908639813193228,19979,13704
410,4,"A13,A2,B7,E1",0.4248190490746081,0.25693228254524225,0.6432428488032691,5.91579100992411,19979,13704
344,7,"C11,D14,E3,E4,E7,F1,F2",0.4248178985967137,0.25459719789842383,0.6457968476357268,5.901999416228838,19979,13704
477,5,"B3,C9,D14,E9,F13",0.4248162300796985,0.25474314068884996,0.6438995913601868,5.918345008756567,19979,13704
229,8,"A11,A13,B7,B9,C8,E1,F2,H2",0.4248098955637022,0.2561295971978984,0.6442644483362522,5.907837127845885,19979,13704
247,10,"A1,A2,B3,B7,C8,D14,D4,F13,H2,I6",0.42480975437790636,0.2564944541739638,0.643096906012843,5.904626386456509,19979,13704
6,8,"A1,A13,B6,C9,D14,E1,F8,I1",0.42480900609500666,0.25474314068884996,0.6428779918272037,5.904334500875657,19979,13704
394,10,"A11,C11,C9,D11,E1,E10,E6,F2,I1,I6",0.4248072578318687,0.2555458260361938,0.6454319906596614,5.906304728546409,19979,13704
55,7,"A1,B3,D11,D14,D4,E6,F2",0.42480667426110164,0.2545242265032107,0.6439725627553999,5.911558669001751,19979,13704
40,5,"A6,B10,B9,C9,E10",0.42480265190780087,0.25503502626970226,0.6457238762405137,5.924109748978401,19979,13704
425,6,"A6,B7,C11,C8,D4,E3",0.4248021870233882,0.2545242265032107,0.6449941622883829,5.897621132516054,19979,13704
216,7,"A11,B1,D14,D4,E3,E9,F2",0.42480039800097713,0.2555458260361938,0.6438995913601868,5.911412726211325,19979,13704
341,6,"B1,B7,D4,E7,F1,H2",0.4247998461903216,0.2540863981319323,0.6443374197314653,5.9144045534150615,19979,13704
355,7,"B1,B10,E10,E4,F1,F13,I1",0.42479839041276496,0.2536485697606538,0.6460887332165791,5.9151342673671925,19979,13704
287,9,"A11,B10,B6,B9,D11,E1,E7,I3,I6",0.42479731451788943,0.25547285464098074,0.6447022767075307,5.905939871570345,19979,13704
285,6,"A6,B7,C6,E3,I1,I6",0.4247972768141556,0.2552539404553415,0.6449211908931699,5.9019264448336255,19979,13704
86,10,"A1,A11,B9,C11,C9,D4,E10,E9,F2,F8",0.4247914466235406,0.2552539404553415,0.6449941622883829,5.908201984821949,19979,13704
403,5,"B1,B7,E1,F13,I3",0.42479097830418794,0.2562755399883246,0.6433158201984822,5.9165936952714535,19979,13704
446,4,"B6,C9,E7,F8",0.42478430669463985,0.2548161120840631,0.6440455341506129,5.906742556917688,19979,13704
111,7,"A11,A2,A6,B10,C8,E6,I1",0.4247681815828639,0.25547285464098074,0.6460887332165791,5.910537069468768,19979,13704
490,4,"B1,D11,E7,E9",0.4247615844569336,0.25488908347927614,0.6440455341506129,5.915499124343257,19979,13704
411,10,"A2,A6,B1,B10,C6,D14,E3,E9,F1,F8",0.42476069117849946,0.2536485697606538,0.6452860478692353,5.909077641564506,19979,13704
160,5,"B7,C11,E3,E7,F13",0.42476044316605566,0.25532691185055456,0.6438266199649737,5.89966433158202,19979,13704
430,7,"A13,C8,E10,E4,F1,F13,I1",0.42475578996212876,0.2553998832457677,0.646015761821366,5.906669585522475,19979,13704
146,8,"A6,B10,B6,E10,E3,F8,H2,I6",0.4247539250972003,0.25401342673671923,0.6449211908931699,5.906231757151197,19979,13704
15,7,"D14,E3,E7,E9,F1,F13,I3",0.4247430192409157,0.2558377116170461,0.6452130764740222,5.913601868067717,19979,13704
231,6,"A1,A2,A6,E7,F2,I3",0.4247419016934559,0.25532691185055456,0.6438266199649737,5.914112667834209,19979,13704
365,3,"B3,B6,F13",0.42473805094866496,0.25605662580268534,0.6435347343841215,5.909588441330998,19979,13704
259,9,"A2,A6,B1,B6,B7,C6,E10,E9,I1",0.42473761364753543,0.25401342673671923,0.6444103911266783,5.907764156450671,19979,13704
56,10,"A11,B9,C8,D11,D4,E1,E10,E7,E9,F2",0.42473648025123806,0.25547285464098074,0.6455779334500875,5.912653239929948,19979,13704
338,6,"A6,E1,E3,E4,F2,I1",0.4247289042513368,0.25569176882662,0.6455049620548745,5.909807355516637,19979,13704
491,7,"B7,C8,C9,D11,E4,F13,H2",0.4247213310098435,0.2565674255691769,0.6432428488032691,5.911266783420899,19979,13704
305,5,"B7,C8,E4,F1,F8",0.42472062952959144,0.25197022767075306,0.6455779334500875,5.909880326911851,19979,13704
266,7,"A2,A6,B1,C8,E10,F8,I3",0.42471803177684414,0.2548161120840631,0.646015761821366,5.90915061295972,19979,13704
267,3,"A13,B7,I1",0.42471570200845854,0.2558377116170461,0.6436806771745476,5.915499124343257,19979,13704
14,8,"A11,B7,C11,C9,D14,D4,F8,I6",0.42470802831213655,0.2543782837127846,0.6431698774080561,5.9023642732049035,19979,13704
108,7,"A11,A13,A6,B10,C6,E3,I6",0.4247049436315379,0.25415936952714535,0.6471103327495622,5.902729130180969,19979,13704
374,9,"B10,B3,B6,C6,D11,E1,E10,F1,I6",0.42470104284350735,0.2551079976649154,0.6447022767075307,5.906888499708114,19979,13704
346,9,"A13,A6,C6,E1,E10,E3,E4,I1,I6",0.4246987232968958,0.2562755399883246,0.6444833625218914,5.900685931115003,19979,13704
321,7,"A6,B1,D4,E7,E9,H2,I3",0.4246965976798109,0.2548161120840631,0.6435347343841215,5.907910099241097,19979,13704
345,6,"B7,C6,D4,E3,E9,F8",0.42469447544393085,0.2546701692936369,0.6436806771745476,5.909004670169294,19979,13704
274,8,"A11,A5,B10,C8,D14,E10,F13,F2",0.42469034851532494,0.25518096906012844,0.6464535901926445,5.920826036193812,19979,13704
138,6,"A1,A5,D11,D14,E4,I6",0.42468894901202753,0.25605662580268534,0.6438266199649737,5.916374781085814,19979,13704
293,10,"B6,C11,C9,E1,E4,E7,E9,F1,I1,I3",0.42468467254078157,0.25488908347927614,0.6447022767075307,5.901342673671921,19979,13704
9,6,"A5,E6,E9,F13,F2,F8",0.4246820413049567,0.2542323409223584,0.6465995329830706,5.922796263864565,19979,13704
254,6,"A13,C11,D14,D4,E1,I1",0.4246793628425795,0.2564944541739638,0.6433887915936952,5.9030939871570345,19979,13704
243,8,"A5,A6,B1,B9,D11,E10,E6,I3",0.42467447240832273,0.2539404553415061,0.6465995329830706,5.920023350846468,19979,13704
53,7,"A5,B1,C9,D14,D4,F13,I1",0.4246703905274016,0.25547285464098074,0.6444833625218914,5.906888499708114,19979,13704
211,7,"A1,A13,B7,B9,C8,E1,E10",0.42466860089082364,0.25561879743140686,0.6433887915936952,5.913237011091652,19979,13704
276,10,"B10,B7,C6,C9,D11,E6,E7,F13,F2,H2",0.4246677048234974,0.25518096906012844,0.6441185055458261,5.90915061295972,19979,13704
213,7,"A11,A5,B6,B7,E4,F1,I3",0.4246656115429786,0.25503502626970226,0.6443374197314653,5.912653239929948,19979,13704
367,10,"A11,A2,A5,B6,C9,D4,E3,E4,E7,I6",0.42466475018745375,0.25634851138353765,0.6436077057793345,5.90535610040864,19979,13704
43,7,"B1,B7,D11,E3,F1,F2,I3",0.42466017835213005,0.2540863981319323,0.645067133683596,5.913747810858144,19979,13704
150,9,"B3,C6,D14,D4,E3,E7,E9,F1,I1",0.4246595429868173,0.25503502626970226,0.6451401050788091,5.900248102743724,19979,13704
391,7,"A11,B7,C8,D11,E4,F2,H2",0.4246534056092701,0.25503502626970226,0.6439725627553999,5.910901926444834,19979,13704
452,6,"B6,B9,C9,D4,E9,F1",0.42465207305519337,0.25503502626970226,0.6425861062463515,5.912215411558669,19979,13704
223,7,"A6,C8,D14,E3,E7,F13,I6",0.4246321731624395,0.25503502626970226,0.6448482194979568,5.907326328079393,19979,13704
414,5,"A13,B7,B9,D14,H2",0.4246305638354869,0.25503502626970226,0.643096906012843,5.918199065966141,19979,13704
72,6,"A1,A13,A2,E1,F13,I3",0.4246292681341456,0.25737011091652073,0.6433887915936952,5.9177612375948625,19979,13704
61,10,"B3,B9,C6,C8,D11,E10,E7,F1,H2,I6",0.4246251711166458,0.25532691185055456,0.6447752481027437,5.909442498540572,19979,13704
84,8,"A5,E10,E3,E7,F1,F13,F8,I6",0.4246207865597971,0.2552539404553415,0.6455779334500875,5.91579100992411,19979,13704
206,9,"B7,C8,C9,D11,D4,E10,E7,E9,I3",0.42461609944767753,0.25547285464098074,0.6445563339171045,5.908201984821949,19979,13704
41,10,"B9,C11,D11,D4,E1,E10,E3,E4,E9,F13",0.4245932856662801,0.2548161120840631,0.6441914769410391,5.907107413893754,19979,13704
340,5,"A1,B10,E3,E7,F2",0.424593185744779,0.2537215411558669,0.6452130764740222,5.914769410391127,19979,13704
104,6,"A13,B7,D11,F1,H2,I1",0.4245929867573499,0.2553998832457677,0.6441185055458261,5.910755983654408,19979,13704
94,7,"A2,A5,C9,D11,F1,F2,I1",0.4245921092445454,0.2552539404553415,0.6445563339171045,5.913601868067717,19979,13704
412,4,"A13,A2,B7,F13",0.42459087989904243,0.25678633975481613,0.6434617629889083,5.918272037361354,19979,13704
476,9,"B6,C6,C8,D4,E1,E7,F13,I3,I6",0.42458970463305973,0.25605662580268534,0.6432428488032691,5.897985989492119,19979,13704
3,7,"A13,A5,B9,D11,E1,E10,F13",0.42458472926302715,0.2559106830122592,0.6452860478692353,5.917980151780502,19979,13704
102,7,"A13,A5,A6,D11,E6,E9,I3",0.4245797936917102,0.2562025685931115,0.6447752481027437,5.915863981319323,19979,13704
12,9,"A6,B1,B10,B9,C8,D4,E4,E6,H2",0.4245745716951863,0.2537215411558669,0.6449211908931699,5.904480443666083,19979,13704
172,3,"C6,D11,E4",0.42457303294528415,0.25532691185055456,0.6447752481027437,5.914477524810274,19979,13704
165,5,"B1,B6,C8,C9,D11",0.4245724144626865,0.2546701692936369,0.6444833625218914,5.904845300642148,19979,13704
250,4,"A1,A13,B10,I6",0.42456195248398515,0.2543782837127846,0.6433158201984822,5.923234092235844,19979,13704
280,4,"A1,C6,D11,E7",0.4245617677077163,0.25561879743140686,0.6435347343841215,5.917542323409224,19979,13704
136,3,"B3,E3,F1",0.4245561816956208,0.25547285464098074,0.6442644483362522,5.9154261529480445,19979,13704
44,6,"A1,A6,B10,C6,C8,H2",0.4245544335291785,0.25532691185055456,0.6436806771745476,5.9173234092235845,19979,13704
284,8,"A11,B3,D11,D14,E7,H2,I3,I6",0.42455166396025995,0.2559836544074723,0.6433158201984822,5.907983070636311,19979,13704
281,6,"A1,A13,E10,E3,E6,H2",0.4245503267221843,0.25518096906012844,0.6444833625218914,5.9129451255108,19979,13704
17,8,"A1,A11,A5,B10,B3,C11,C9,F8",0.4245487066001126,0.2537215411558669,0.6442644483362522,5.915061295971979,19979,13704
463,4,"B10,D4,E10,I1",0.4245471874689449,0.2545242265032107,0.6442644483362522,5.920971978984238,19979,13704
331,6,"B10,C11,D4,E4,F13,H2",0.42454527641329515,0.25518096906012844,0.6436806771745476,5.905866900175131,19979,13704
390,10,"A1,A5,B1,B9,C9,E1,E4,H2,I1,I6",0.42454297370732447,0.25488908347927614,0.6431698774080561,5.910245183887916,19979,13704
475,9,"B3,C8,C9,D11,E6,F1,H2,I1,I6",0.4245380172783163,0.25605662580268534,0.6432428488032691,5.905064214827788,19979,13704
38,9,"A2,A6,B10,B3,B7,D11,E10,E7,I6",0.42452731931514676,0.25401342673671923,0.6443374197314653,5.9146234676007,19979,13704
34,5,"B3,C6,D4,E7,H2",0.4245240313696325,0.25547285464098074,0.6436806771745476,5.911558669001751,19979,13704
173,8,"A11,B6,C6,D14,E1,E7,F2,I6",0.42452385226575257,0.2562755399883246,0.6437536485697607,5.904626386456509,19979,13704
416,5,"C6,E3,F2,I3,I6",0.42451141858496433,0.25488908347927614,0.6448482194979568,5.90061295971979,19979,13704
377,7,"A11,C6,C8,C9,F8,I1,I6",0.4245024578893638,0.2549620548744892,0.6438995913601868,5.909077641564506,19979,13704
249,8,"A2,A6,C6,C8,E1,E10,E3,F13",0.42449483137241145,0.2561295971978984,0.6449941622883829,5.906888499708114,19979,13704
112,6,"A2,A5,B6,C6,C9,E6",0.42449304903093044,0.2553998832457677,0.6434617629889083,5.90535610040864,19979,13704
141,7,"A11,B9,D4,E3,E6,E9,F13",0.4244928398338976,0.2552539404553415,0.6447022767075307,5.914331582019848,19979,13704
489,5,"A6,B1,C9,D4,I1",0.4244873131059368,0.25488908347927614,0.6429509632224168,5.905793928779918,19979,13704
65,8,"A2,A5,A6,B3,D14,D4,E9,F8",0.42448674729331587,0.2559106830122592,0.6433158201984822,5.913018096906013,19979,13704
93,7,"B6,B7,B9,D14,D4,E10,I1",0.4244836172162994,0.25503502626970226,0.6425861062463515,5.904991243432574,19979,13704
286,10,"A6,B6,C11,C8,E4,E6,F13,H2,I1,I6",0.4244781104430982,0.2553998832457677,0.6445563339171045,5.89586981903094,19979,13704
255,7,"A2,B6,C8,C9,E4,E7,H2",0.4244776979579838,0.2562755399883246,0.6414915353181553,5.896307647402218,19979,13704
46,3,"C8,E4,E7",0.4244769912038474,0.2559106830122592,0.6432428488032691,5.908420899007589,19979,13704
389,4,"C6,D14,E4,F1",0.4244758267902387,0.2559836544074723,0.6444103911266783,5.91272621132516,19979,13704
197,4,"A1,C6,E7,E9",0.4244732513845602,0.25561879743140686,0.6433887915936952,5.922139521307647,19979,13704
221,3,"A6,E4,E6",0.4244610271309255,0.25561879743140686,0.6457968476357268,5.924182720373613,19979,13704
484,4,"A2,C6,E1,E4",0.42445414151394567,0.2574430823117338,0.6435347343841215,5.91272621132516,19979,13704
33,5,"A5,C9,D4,F8,I6",0.42444774211382874,0.2548161120840631,0.6425861062463515,5.9129451255108,19979,13704
182,6,"A2,D14,E1,E6,F1,I1",0.42444769354158485,0.25547285464098074,0.6440455341506129,5.916812609457093,19979,13704
319,7,"B6,C11,D14,E10,E3,I3,I6",0.42444676219444155,0.25474314068884996,0.6440455341506129,5.899737302977233,19979,13704
499,7,"A1,A6,B7,C11,C8,E9,I6",0.42444210860182113,0.25503502626970226,0.6445563339171045,5.907180385288966,19979,13704
431,4,"A2,A6,E4,I1",0.4244326787527381,0.25707822533566843,0.6428050204319906,5.91389375364857,19979,13704
71,7,"E4,E6,E9,F13,H2,I1,I6",0.42442795360185204,0.25561879743140686,0.6440455341506129,5.907910099241097,19979,13704
98,10,"A13,A2,A6,B6,B9,C11,C8,D14,F1,F13",0.424422635567849,0.25342965557501457,0.6443374197314653,5.905939871570345,19979,13704
376,4,"A6,B7,C9,E6",0.4244202256824035,0.25459719789842383,0.6433158201984822,5.924839462930532,19979,13704
360,5,"C6,D4,E1,E7,F2",0.4244187665179791,0.25474314068884996,0.6444833625218914,5.91199649737303,19979,13704
467,4,"B7,E1,E9,F1",0.4244160937189157,0.25459719789842383,0.6455049620548745,5.928342089900759,19979,13704
342,9,"A2,A5,B1,C8,E6,E7,F1,F13,H2",0.4244160902321662,0.2537215411558669,0.6444833625218914,5.914550496205488,19979,13704
58,8,"A1,A6,B6,C11,C6,E3,F1,I6",0.42441580443729515,0.2545242265032107,0.6446293053123175,5.899372446001167,19979,13704
128,9,"A1,A6,B9,C11,C6,C8,D11,E6,F1",0.4243982022926081,0.25474314068884996,0.6447752481027437,5.916228838295388,19979,13704
442,7,"C8,E1,E6,E7,F8,I1,I6",0.4243969811712697,0.2549620548744892,0.6446293053123175,5.9022183304144775,19979,13704
415,7,"A2,C11,C8,E6,F13,F2,I3",0.42438890684099556,0.25576474022183304,0.6454319906596614,5.90893169877408,19979,13704
159,4,"A13,B1,I1,I3",0.4243877762736441,0.25445125510799765,0.6439725627553999,5.911777583187391,19979,13704
382,6,"A2,B7,E10,E6,F2,I3",0.4243871538438154,0.25532691185055456,0.645067133683596,5.92148277875073,19979,13704
235,6,"A2,A6,B9,E6,E7,F1",0.42438711541049157,0.2540863981319323,0.6452860478692353,5.9187828371278455,19979,13704
97,3,"B6,E4,E7",0.42438324107551106,0.25561879743140686,0.6428779918272037,5.906085814360771,19979,13704
379,9,"A11,B1,C11,D4,E10,E7,E9,F13,F2",0.4243824234980786,0.25430531231757153,0.6447752481027437,5.90725335668418,19979,13704
76,6,"A11,A13,A5,B9,D4,E6",0.42437490122578303,0.25503502626970226,0.6448482194979568,5.917542323409224,19979,13704
350,8,"A11,B3,C11,C8,E10,F13,F8,I1",0.4243739911230377,0.25532691185055456,0.6446293053123175,5.905720957384705,19979,13704
424,7,"B3,B9,D11,E10,E9,F1,I3",0.4243721528951097,0.25532691185055456,0.6441914769410391,5.921628721541156,19979,13704
184,9,"A1,A11,A13,A5,B9,C8,E1,E6,E7",0.424371539394664,0.25488908347927614,0.6447752481027437,5.9173234092235845,19979,13704
493,4,"B6,C8,E1,I3",0.42437049135427307,0.25693228254524225,0.6416374781085814,5.904845300642148,19979,13704
116,3,"B9,E3,F8",0.4243703024508472,0.2536485697606538,0.6466725043782837,5.924547577349679,19979,13704
318,6,"C11,C9,E1,F1,I3,I6",0.42436331547244993,0.25576474022183304,0.6433887915936952,5.907326328079393,19979,13704
422,3,"A6,B10,B6",0.42436284958538867,0.2526269702276708,0.6449941622883829,5.922723292469352,19979,13704
349,3,"F13,F2,F8",0.42434984507515355,0.25459719789842383,0.6456509048453006,5.9316987740805605,19979,13704
371,3,"A1,A6,F8",0.4243430972047995,0.2545242265032107,0.6448482194979568,5.931625802685347,19979,13704
220,5,"A13,A5,B7,D11,E1",0.42433368839364904,0.2551079976649154,0.6447752481027437,5.919439579684764,19979,13704
130,9,"B1,C6,D11,D4,E10,F1,F8,I1,I3",0.42433354810927126,0.25415936952714535,0.6441914769410391,5.910974897840046,19979,13704
126,6,"A5,D11,E7,E9,F13,F8",0.4243335400642201,0.25445125510799765,0.6453590192644484,5.9174693520140105,19979,13704
366,7,"A6,B1,B7,D11,E10,F8,H2",0.4243289470475833,0.25415936952714535,0.6444833625218914,5.917104495037945,19979,13704
96,9,"A13,C6,D11,E10,E7,E9,F2,I3,I6",0.42432182347848846,0.2564944541739638,0.6436806771745476,5.909223584354933,19979,13704
290,6,"A2,A5,B9,D4,F13,I1",0.42431643464641555,0.25569176882662,0.6437536485697607,5.91484238178634,19979,13704
90,5,"A5,B9,E3,F2,I6",0.42431613167078813,0.2549620548744892,0.6455779334500875,5.918345008756567,19979,13704
24,4,"B1,C6,F1,I1",0.4243129193435719,0.2540863981319323,0.6442644483362522,5.91199649737303,19979,13704
114,9,"A6,C11,C6,D11,E3,E4,E9,F13,F8",0.42430784845282055,0.25415936952714535,0.6447022767075307,5.91009924109749,19979,13704
385,7,"A13,A6,B6,E1,E6,F13,F2",0.4243037644330738,0.2553998832457677,0.6446293053123175,5.920607122008173,19979,13704
462,8,"A11,A6,C9,E3,E7,E9,F1,I6",0.4242944614481204,0.2542323409223584,0.6449941622883829,5.911923525977817,19979,13704
269,5,"A11,B3,E1,E10,E9",0.42429174360364547,0.2570052539404553,0.6436077057793345,5.925350262697023,19979,13704
137,4,"A2,E7,F2,I6",0.42428212609948485,0.2548161120840631,0.6439725627553999,5.911850554582603,19979,13704
236,5,"A1,A6,E10,E3,I3",0.4242790180138385,0.2553998832457677,0.6441914769410391,5.9164477524810275,19979,13704
378,6,"A11,A5,C9,D4,E1,F13",0.4242687623014038,0.2562755399883246,0.6432428488032691,5.922650321074139,19979,13704
183,4,"A1,E4,E9,F13",0.42425820682607557,0.25561879743140686,0.6437536485697607,5.925131348511384,19979,13704
356,5,"A6,C11,C9,E1,I6",0.42425295851654327,0.2558377116170461,0.6438995913601868,5.905720957384705,19979,13704
420,7,"A11,A5,B1,B3,C6,E9,I3",0.42425021659465284,0.2559106830122592,0.6424401634559253,5.919804436660829,19979,13704
464,6,"A1,A6,B1,F1,H2,I1",0.4242484198872065,0.25474314068884996,0.6428779918272037,5.919001751313485,19979,13704
50,7,"A2,B6,C6,E1,E10,I3,I6",0.42424775695779193,0.2553998832457677,0.6434617629889083,5.898861646234676,19979,13704
300,4,"A2,C8,C9,I6",0.42424684273685886,0.25729713952130767,0.6435347343841215,5.9044074722708695,19979,13704
11,5,"B6,B9,D14,E1,E10",0.42423606510150813,0.2553998832457677,0.6435347343841215,5.913164039696439,19979,13704
432,7,"A6,C9,D4,E7,F13,F8,I6",0.42423548784549514,0.25415936952714535,0.6438995913601868,5.908347927612376,19979,13704
175,4,"A1,B1,C11,C8",0.42423126986657345,0.25430531231757153,0.6437536485697607,5.913309982486865,19979,13704
204,7,"A11,A13,B6,C11,D14,E9,F1",0.42423032760713314,0.25459719789842383,0.6439725627553999,5.9041155866900175,19979,13704
399,3,"B1,B10,D11",0.4242299332592288,0.2524810274372446,0.6433158201984822,5.940893169877408,19979,13704
418,5,"A1,A6,B1,B10,H2",0.42422917269300164,0.2532107413893754,0.6423671920607122,5.92885288966725,19979,13704
303,7,"A11,B9,D4,F13,H2,I1,I3",0.4242139198138706,0.2562025685931115,0.6429509632224168,5.91958552247519,19979,13704
261,6,"A5,E3,F13,F2,H2,I6",0.4242120959794113,0.2548161120840631,0.6440455341506129,5.913164039696439,19979,13704
327,5,"C8,C9,E4,E6,E9",0.424211752542809,0.2565674255691769,0.6434617629889083,5.911777583187391,19979,13704
253,7,"A13,B9,C8,E1,E9,I1,I3",0.4242071117785383,0.2559106830122592,0.6434617629889083,5.913309982486865,19979,13704
155,5,"C6,C9,F13,F2,I1",0.42420708684718733,0.2552539404553415,0.6436806771745476,5.911266783420899,19979,13704
295,9,"A1,A11,A13,A5,C6,D4,F1,F13,I6",0.424200603233595,0.2542323409223584,0.6453590192644484,5.9155720957384705,19979,13704
134,9,"A11,A2,B7,E3,E6,F1,F2,I1,I3",0.42419415465518295,0.2533566841798015,0.6455049620548745,5.914112667834209,19979,13704
157,5,"A2,A5,C11,D11,F8",0.4241764670853957,0.25474314068884996,0.6439725627553999,5.914915353181553,19979,13704
54,6,"A2,A5,C11,C6,E7,F1",0.4241697979755696,0.25386748394629305,0.645067133683596,5.908712784588442,19979,13704
110,5,"B1,B7,E6,F8,I1",0.4241593571064546,0.25189725627554,0.6441185055458261,5.91768826619965,19979,13704
107,7,"A5,B10,B3,B9,F1,I1,I3",0.4241583252802137,0.2552539404553415,0.6437536485697607,5.921555750145942,19979,13704
437,5,"A2,A6,E3,E6,F2",0.42415805364717246,0.2553998832457677,0.6444833625218914,5.917980151780502,19979,13704
380,10,"B6,B9,C11,C6,D11,E1,E9,F13,H2,I6",0.4241409315784057,0.2546701692936369,0.6428050204319906,5.9029480443666085,19979,13704
297,4,"A11,A6,E1,F1",0.4241342817243848,0.2543782837127846,0.645067133683596,5.93075014594279,19979,13704
312,7,"A2,A6,C6,D11,D14,E4,E9",0.424115904827472,0.25569176882662,0.6444103911266783,5.910391126678342,19979,13704
215,7,"A1,A11,A5,B10,C11,E1,E7",0.4241114837023294,0.2551079976649154,0.6439725627553999,5.922504378283713,19979,13704
370,4,"C6,D4,E6,I6",0.4241096481850999,0.2543782837127846,0.6445563339171045,5.909953298307063,19979,13704
263,4,"B1,B10,E1,I3",0.42409939232250354,0.2532107413893754,0.6418563922942206,5.926007005253941,19979,13704
29,5,"A13,A5,E7,F2,I3",0.42409688430824416,0.25605662580268534,0.6441185055458261,5.914988324576766,19979,13704
196,10,"B6,C6,C8,D14,D4,E10,F1,F8,I1,I6",0.4240914140287407,0.2546701692936369,0.6431698774080561,5.9029480443666085,19979,13704
479,3,"B6,B7,F2",0.42408500761965445,0.25328371278458844,0.6447752481027437,5.919147694103911,19979,13704
178,3,"C11,E4,I3",0.42407564124482533,0.25488908347927614,0.6431698774080561,5.910464098073555,19979,13704
32,5,"C11,D11,E1,E4,E9",0.424071219976995,0.2551079976649154,0.6432428488032691,5.91389375364857,19979,13704
82,3,"B10,E6,I3",0.4240664021774418,0.2549620548744892,0.6451401050788091,5.931479859894921,19979,13704
435,3,"D11,E6,H2",0.42406471749097857,0.2561295971978984,0.6422942206654991,5.928050204319907,19979,13704
2,8,"C11,C8,D11,E7,E9,F8,I1,I6",0.42406266807484155,0.25503502626970226,0.6433887915936952,5.900539988324577,19979,13704
498,5,"A13,A2,E4,E7,E9",0.4240609855677339,0.2561295971978984,0.6424401634559253,5.912069468768243,19979,13704
174,5,"A5,B1,C8,E9,H2",0.42405725173079445,0.2559836544074723,0.6424401634559253,5.917542323409224,19979,13704
139,3,"F1,F13,I6",0.4240566568958436,0.2555458260361938,0.6438995913601868,5.924620548744892,19979,13704
63,7,"A11,A5,B6,C11,E4,E7,I3",0.42403415833487723,0.25532691185055456,0.6431698774080561,5.908712784588442,19979,13704
496,4,"C6,E1,E6,F13",0.42402782783228815,0.2555458260361938,0.6432428488032691,5.926007005253941,19979,13704
336,4,"A5,D11,D4,E6",0.42401676459233867,0.2545242265032107,0.6438266199649737,5.921117921774664,19979,13704
487,3,"F8,H2,I6",0.4240102432334526,0.25313776999416226,0.6442644483362522,5.924255691768827,19979,13704
291,5,"A5,C9,D4,E1,H2",0.42400507192803344,0.2559106830122592,0.6420753064798599,5.918709865732633,19979,13704
454,3,"A1,E3,F8",0.42400476407446486,0.2533566841798015,0.6442644483362522,5.926152948044367,19979,13704
188,4,"A1,C9,E3,I6",0.4239999106826786,0.25503502626970226,0.6418563922942206,5.913966725043783,19979,13704
282,4,"A1,A11,C9,D14",0.42399223311898976,0.25415936952714535,0.642221249270286,5.928269118505546,19979,13704
316,4,"B6,B9,D4,F8",0.4239857172997931,0.25415936952714535,0.6415645067133684,5.918563922942207,19979,13704
466,7,"A2,B6,C11,C8,D14,D4,E6",0.423970864587228,0.25445125510799765,0.6432428488032691,5.9010507880910685,19979,13704
402,5,"A2,D14,D4,E9,I1",0.4239595571585752,0.2558377116170461,0.6420753064798599,5.91104786923526,19979,13704
330,3,"A5,C9,E7",0.4239574773277278,0.2555458260361938,0.6425131348511384,5.9289258610624636,19979,13704
260,3,"B1,C6,C8",0.42395231892705665,0.25503502626970226,0.6438995913601868,5.908493870402802,19979,13704
57,4,"B1,B7,I1,I3",0.4239499090642902,0.2543782837127846,0.6411266783420899,5.922504378283713,19979,13704
474,5,"A5,B10,C8,F2,H2",0.4239374409097953,0.25430531231757153,0.6434617629889083,5.919512551079976,19979,13704
